"","subject","demog_question","demog_response","country"
"6101","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","englishlanguage","Có","VN"
"6102","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","lang_sp_en","3","VN"
"6103","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","lang_ud_en","3","VN"
"6104","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","chineselanguage","Có","VN"
"6105","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","lang_sp_zh","1","VN"
"6106","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","lang_ud_zh","2","VN"
"6107","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","objectiveses","Một hoặc nhiều năm học Đại học, chưa tốt nghiệp","VN"
"6108","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","subjectiveses","5","VN"
"6109","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","age","19","VN"
"6110","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","gender","Nữ","VN"
"6111","cb62e41d50721e31cc6738bb6c48337794e306dbebeace33cdb7379516ebf21c","ethnic","Dân tộc Kinh","VN"
"6112","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","country_born","Đúng","VN"
"6113","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","current_in","Đúng","VN"
"6114","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","state_grewup","Hà Nội","VN"
"6115","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","abroadexp","Không","VN"
"6116","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","overseaexpnum","Chưa lần nào","VN"
"6117","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","oversea_exp_regions",NA,"VN"
"6118","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","firstlanguage","Có","VN"
"6119","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","monolingual","Không, tôi chỉ nói và hiểu được tiếng Việt.","VN"
"6120","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","englishlanguage","Không","VN"
"6121","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","chineselanguage","Không","VN"
"6122","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","objectiveses","Tốt nghiệp Trung học Phổ thông","VN"
"6123","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","subjectiveses","5","VN"
"6124","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","age","22","VN"
"6125","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","gender","Nữ","VN"
"6126","ccb0430287b9de3e2cc0c89016dd3ca906bbc5249df177336feda270adaf7af3","ethnic","Dân tộc Kinh","VN"
"6127","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","country_born","Đúng","VN"
"6128","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","current_in","Đúng","VN"
"6129","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","state_grewup","Thành phố Hồ Chí Minh","VN"
"6130","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","abroadexp","Không","VN"
"6131","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","overseaexpnum","Chưa lần nào","VN"
"6132","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","oversea_exp_regions",NA,"VN"
"6133","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","firstlanguage","Có","VN"
"6134","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","monolingual","Đúng, tôi có thể nói và hiểu nhiều ngôn ngữ.","VN"
"6135","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","englishlanguage","Có","VN"
"6136","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","lang_sp_en","7","VN"
"6137","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","lang_ud_en","5","VN"
"6138","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","chineselanguage","Không","VN"
"6139","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","objectiveses","Một hoặc nhiều năm học Đại học, chưa tốt nghiệp","VN"
"6140","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","subjectiveses","6","VN"
"6141","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","age","18","VN"
"6142","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","gender","Nam","VN"
"6143","cff33aefc419e26ca5aba1d755b82bd02be4f804688f91e486153e55049ee5b4","ethnic","Dân tộc Kinh","VN"
"6144","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","country_born","Đúng","VN"
"6145","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","current_in","Đúng","VN"
"6146","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","state_grewup","Bình Thuận","VN"
"6147","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","abroadexp","Không","VN"
"6148","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","overseaexpnum","1 lần","VN"
"6149","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","oversea_exp_regions",NA,"VN"
"6150","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","firstlanguage","Có","VN"
"6151","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","monolingual","Đúng, tôi có thể nói và hiểu nhiều ngôn ngữ.","VN"
"6152","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","englishlanguage","Có","VN"
"6153","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","lang_sp_en","4","VN"
"6154","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","lang_ud_en","3","VN"
"6155","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","chineselanguage","Có","VN"
"6156","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","lang_sp_zh","1","VN"
"6157","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","lang_ud_zh","2","VN"
"6158","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","objectiveses","Một hoặc nhiều năm học Đại học, chưa tốt nghiệp","VN"
"6159","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","subjectiveses","6","VN"
"6160","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","age","20","VN"
"6161","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","gender","Nữ","VN"
"6162","d05902ee138e1bae4b4199d9e9198d1e817ccac77b113610b8d5d42de940661c","ethnic","Dân tộc Kinh","VN"
"6163","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","country_born","Đúng","VN"
"6164","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","current_in","Đúng","VN"
"6165","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","state_grewup","Thành phố Hồ Chí Minh","VN"
"6166","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","abroadexp","Có","VN"
"6167","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","overseaexpnum","6 lần trở lên","VN"
"6168","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","oversea_exp_regions","Bắc Mỹ","VN"
"6169","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","firstlanguage","Có","VN"
"6170","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","monolingual","Đúng, tôi có thể nói và hiểu nhiều ngôn ngữ.","VN"
"6171","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","englishlanguage","Có","VN"
"6172","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","lang_sp_en","7","VN"
"6173","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","lang_ud_en","7","VN"
"6174","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","chineselanguage","Không","VN"
"6175","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","objectiveses","Có kinh nghiệm học cao học","VN"
"6176","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","subjectiveses","7","VN"
"6177","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","age","33","VN"
"6178","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","gender","Nữ","VN"
"6179","d0784fa34a7b877a1aad1f5caae7c5b6bfdbb2995b95da466f059c93cc8bddc5","ethnic","Dân tộc Kinh","VN"
"6180","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","country_born","Đúng","VN"
"6181","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","current_in","Đúng","VN"
"6182","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","state_grewup","Thành phố Hồ Chí Minh","VN"
"6183","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","abroadexp","Không","VN"
"6184","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","overseaexpnum","Chưa lần nào","VN"
"6185","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","oversea_exp_regions",NA,"VN"
"6186","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","firstlanguage","Có","VN"
"6187","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","monolingual","Không, tôi chỉ nói và hiểu được tiếng Việt.","VN"
"6188","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","englishlanguage","Có","VN"
"6189","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","lang_sp_en","2","VN"
"6190","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","lang_ud_en","2","VN"
"6191","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","chineselanguage","Có","VN"
"6192","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","lang_sp_zh","2","VN"
"6193","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","lang_ud_zh","2","VN"
"6194","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","objectiveses","Một hoặc nhiều năm học Đại học, chưa tốt nghiệp","VN"
"6195","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","subjectiveses","5","VN"
"6196","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","age","20","VN"
"6197","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","gender","Nữ","VN"
"6198","d08388f4a5daceeb63284fabaa7135029b7021760607f894eb17916c152c3497","ethnic","Dân tộc Kinh","VN"
"6199","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","country_born","Đúng","VN"
"6200","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","current_in","Đúng","VN"
"6201","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","state_grewup","Thành phố Hồ Chí Minh","VN"
"6202","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","abroadexp","Có","VN"
"6203","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","overseaexpnum","6 lần trở lên","VN"
"6204","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","oversea_exp_regions","Châu Úc","VN"
"6205","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","firstlanguage","Có","VN"
"6206","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","monolingual","Đúng, tôi có thể nói và hiểu nhiều ngôn ngữ.","VN"
"6207","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","englishlanguage","Có","VN"
"6208","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","lang_sp_en","8","VN"
"6209","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","lang_ud_en","9","VN"
"6210","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","chineselanguage","Không","VN"
"6211","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","objectiveses","Một hoặc nhiều năm học Đại học, chưa tốt nghiệp","VN"
"6212","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","subjectiveses","7","VN"
"6213","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","age","20","VN"
"6214","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","gender","Nam","VN"
"6215","d115c34feece87000fa0dcc0e7695bd1d2e250f362f72acc9b233eae7c9cc839","ethnic","Dân tộc Kinh","VN"
"6216","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","country_born","Đúng","VN"
"6217","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","current_in","Đúng","VN"
"6218","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","state_grewup","Thành phố Hồ Chí Minh","VN"
"6219","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","abroadexp","Không","VN"
"6220","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","overseaexpnum","Chưa lần nào","VN"
"6221","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","oversea_exp_regions",NA,"VN"
"6222","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","firstlanguage","Có","VN"
"6223","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","monolingual","Đúng, tôi có thể nói và hiểu nhiều ngôn ngữ.","VN"
"6224","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","englishlanguage","Có","VN"
"6225","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","lang_sp_en","4","VN"
"6226","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","lang_ud_en","3","VN"
"6227","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","chineselanguage","Không","VN"
"6228","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","objectiveses","Tốt nghiệp Đại học","VN"
"6229","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","subjectiveses","9","VN"
"6230","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","age","50","VN"
"6231","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","gender","Nữ","VN"
"6232","d24e89ee677355a0fcf7626154241ff0ad31999659e4e43a8e913d3a72a03030","ethnic","Dân tộc Kinh","VN"
"6233","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","country_born","Đúng","VN"
"6234","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","current_in","Đúng","VN"
"6235","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","state_grewup","Thành phố Hồ Chí Minh","VN"
"6236","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","abroadexp","Không","VN"
"6237","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","overseaexpnum","Chưa lần nào","VN"
"6238","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","oversea_exp_regions",NA,"VN"
"6239","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","firstlanguage","Có","VN"
"6240","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","monolingual","Không, tôi chỉ nói và hiểu được tiếng Việt.","VN"
"6241","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","englishlanguage","Không","VN"
"6242","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","chineselanguage","Không","VN"
"6243","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","objectiveses","Tốt nghiệp Đại học","VN"
"6244","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","subjectiveses","7","VN"
"6245","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","age","42","VN"
"6246","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","gender","Nữ","VN"
"6247","d27959d37e20546f23d55a489ba697c43c0abbe481ca2f0f1a272cec270d4eae","ethnic","Dân tộc Kinh","VN"
"6248","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","country_born","Đúng","VN"
"6249","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","current_in","Không","VN"
"6250","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","state_grewup","Thành phố Hồ Chí Minh","VN"
"6251","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","abroadexp","Có","VN"
"6252","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","overseaexpnum","6 lần trở lên","VN"
"6253","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","oversea_exp_regions","c(""Bắc Mỹ"", ""Châu Âu"", ""Châu Á"")","VN"
"6254","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","firstlanguage","Có","VN"
"6255","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","monolingual","Đúng, tôi có thể nói và hiểu nhiều ngôn ngữ.","VN"
"6256","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","englishlanguage","Có","VN"
"6257","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","lang_sp_en","8","VN"
"6258","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","lang_ud_en","7","VN"
"6259","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","chineselanguage","Không","VN"
"6260","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","objectiveses","Có kinh nghiệm học cao học","VN"
"6261","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","subjectiveses","5","VN"
"6262","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","age","24","VN"
"6263","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","gender","Nam","VN"
"6264","d34c93bf5352a8e127baa943016d365ecfd88ae6caa5bf44e3ec9ca4a50a0060","ethnic","Dân tộc Kinh","VN"
"6265","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","country_born","Không","VN"
"6266","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","current_in","Đúng","VN"
"6267","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","state_grewup","Ninh Thuận","VN"
"6268","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","abroadexp","Không","VN"
"6269","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","overseaexpnum","Chưa lần nào","VN"
"6270","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","oversea_exp_regions",NA,"VN"
"6271","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","firstlanguage","Có","VN"
"6272","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","monolingual","Đúng, tôi có thể nói và hiểu nhiều ngôn ngữ.","VN"
"6273","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","englishlanguage","Có","VN"
"6274","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","lang_sp_en","5","VN"
"6275","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","lang_ud_en","5","VN"
"6276","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","chineselanguage","Không","VN"
"6277","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","objectiveses","Một phần Trung học Phổ thông","VN"
"6278","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","subjectiveses","5","VN"
"6279","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","age","18","VN"
"6280","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","gender","Nữ","VN"
"6281","d6248b8402f2259c6f0a3ea215ffe7648e46ba747112dad65c667b4dcf98d045","ethnic","Dân tộc Kinh","VN"
"6282","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","country_born","Đúng","VN"
"6283","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","current_in","Đúng","VN"
"6284","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","state_grewup","Quảng Ngãi","VN"
"6285","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","abroadexp","Không","VN"
"6286","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","overseaexpnum","Chưa lần nào","VN"
"6287","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","oversea_exp_regions",NA,"VN"
"6288","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","firstlanguage","Có","VN"
"6289","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","monolingual","Không, tôi chỉ nói và hiểu được tiếng Việt.","VN"
"6290","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","englishlanguage","Không","VN"
"6291","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","chineselanguage","Không","VN"
"6292","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","objectiveses","Một hoặc nhiều năm học Đại học, chưa tốt nghiệp","VN"
"6293","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","subjectiveses","5","VN"
"6294","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","age","19","VN"
"6295","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","gender","Nữ","VN"
"6296","d659bce9b5438dbbebf5c3f76f81fbc4dfaf732712ca15413e04d779350a7550","ethnic","Dân tộc Kinh","VN"
"6297","d7ec1df1b562ba9d445ab6fb1a68137e2561350a82f2b17c071fc8a8dc7bd8fc","country_born","Đúng","VN"
"6298","d7ec1df1b562ba9d445ab6fb1a68137e2561350a82f2b17c071fc8a8dc7bd8fc","current_in","Đúng","VN"
"6299","d7ec1df1b562ba9d445ab6fb1a68137e2561350a82f2b17c071fc8a8dc7bd8fc","state_grewup","Thành phố Hồ Chí Minh","VN"
